locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
62569,ex,pm25,34.1,"{'utc': '2023-08-22T08:58:53+00:00', 'local': '2023-08-22T04:58:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.4,"{'utc': '2023-08-22T08:56:53+00:00', 'local': '2023-08-22T04:56:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.8,"{'utc': '2023-08-22T08:54:53+00:00', 'local': '2023-08-22T04:54:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.9,"{'utc': '2023-08-22T08:52:53+00:00', 'local': '2023-08-22T04:52:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.5,"{'utc': '2023-08-22T08:50:53+00:00', 'local': '2023-08-22T04:50:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.2,"{'utc': '2023-08-22T08:48:53+00:00', 'local': '2023-08-22T04:48:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.4,"{'utc': '2023-08-22T08:46:53+00:00', 'local': '2023-08-22T04:46:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.8,"{'utc': '2023-08-22T08:44:53+00:00', 'local': '2023-08-22T04:44:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T08:42:53+00:00', 'local': '2023-08-22T04:42:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T08:40:53+00:00', 'local': '2023-08-22T04:40:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T08:38:53+00:00', 'local': '2023-08-22T04:38:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.2,"{'utc': '2023-08-22T08:36:53+00:00', 'local': '2023-08-22T04:36:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.4,"{'utc': '2023-08-22T08:34:53+00:00', 'local': '2023-08-22T04:34:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T08:32:53+00:00', 'local': '2023-08-22T04:32:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T08:26:53+00:00', 'local': '2023-08-22T04:26:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.7,"{'utc': '2023-08-22T08:24:53+00:00', 'local': '2023-08-22T04:24:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T08:20:53+00:00', 'local': '2023-08-22T04:20:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T08:18:53+00:00', 'local': '2023-08-22T04:18:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T08:16:53+00:00', 'local': '2023-08-22T04:16:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.8,"{'utc': '2023-08-22T08:06:52+00:00', 'local': '2023-08-22T04:06:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.6,"{'utc': '2023-08-22T08:04:52+00:00', 'local': '2023-08-22T04:04:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.6,"{'utc': '2023-08-22T08:02:52+00:00', 'local': '2023-08-22T04:02:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T07:58:52+00:00', 'local': '2023-08-22T03:58:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.7,"{'utc': '2023-08-22T07:56:52+00:00', 'local': '2023-08-22T03:56:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T07:52:52+00:00', 'local': '2023-08-22T03:52:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.6,"{'utc': '2023-08-22T07:50:52+00:00', 'local': '2023-08-22T03:50:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.4,"{'utc': '2023-08-22T07:48:52+00:00', 'local': '2023-08-22T03:48:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.0,"{'utc': '2023-08-22T07:46:52+00:00', 'local': '2023-08-22T03:46:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.9,"{'utc': '2023-08-22T07:44:52+00:00', 'local': '2023-08-22T03:44:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.4,"{'utc': '2023-08-22T07:42:52+00:00', 'local': '2023-08-22T03:42:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.9,"{'utc': '2023-08-22T07:40:52+00:00', 'local': '2023-08-22T03:40:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.5,"{'utc': '2023-08-22T07:38:52+00:00', 'local': '2023-08-22T03:38:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.2,"{'utc': '2023-08-22T07:36:52+00:00', 'local': '2023-08-22T03:36:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.2,"{'utc': '2023-08-22T07:34:52+00:00', 'local': '2023-08-22T03:34:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.5,"{'utc': '2023-08-22T07:32:52+00:00', 'local': '2023-08-22T03:32:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.8,"{'utc': '2023-08-22T07:30:52+00:00', 'local': '2023-08-22T03:30:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.4,"{'utc': '2023-08-22T07:28:53+00:00', 'local': '2023-08-22T03:28:53-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.6,"{'utc': '2023-08-22T07:26:52+00:00', 'local': '2023-08-22T03:26:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.4,"{'utc': '2023-08-22T07:24:52+00:00', 'local': '2023-08-22T03:24:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.1,"{'utc': '2023-08-22T07:22:52+00:00', 'local': '2023-08-22T03:22:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.5,"{'utc': '2023-08-22T07:20:52+00:00', 'local': '2023-08-22T03:20:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.5,"{'utc': '2023-08-22T07:18:52+00:00', 'local': '2023-08-22T03:18:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.9,"{'utc': '2023-08-22T07:16:52+00:00', 'local': '2023-08-22T03:16:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.8,"{'utc': '2023-08-22T07:12:52+00:00', 'local': '2023-08-22T03:12:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.0,"{'utc': '2023-08-22T07:10:52+00:00', 'local': '2023-08-22T03:10:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.7,"{'utc': '2023-08-22T07:08:52+00:00', 'local': '2023-08-22T03:08:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.2,"{'utc': '2023-08-22T07:06:52+00:00', 'local': '2023-08-22T03:06:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.0,"{'utc': '2023-08-22T07:04:52+00:00', 'local': '2023-08-22T03:04:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.9,"{'utc': '2023-08-22T07:02:52+00:00', 'local': '2023-08-22T03:02:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.6,"{'utc': '2023-08-22T07:00:52+00:00', 'local': '2023-08-22T03:00:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.7,"{'utc': '2023-08-22T06:58:52+00:00', 'local': '2023-08-22T02:58:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.5,"{'utc': '2023-08-22T06:56:52+00:00', 'local': '2023-08-22T02:56:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,36.0,"{'utc': '2023-08-22T06:54:52+00:00', 'local': '2023-08-22T02:54:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T06:52:52+00:00', 'local': '2023-08-22T02:52:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T06:50:52+00:00', 'local': '2023-08-22T02:50:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.1,"{'utc': '2023-08-22T06:48:52+00:00', 'local': '2023-08-22T02:48:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.4,"{'utc': '2023-08-22T06:46:52+00:00', 'local': '2023-08-22T02:46:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.8,"{'utc': '2023-08-22T06:44:52+00:00', 'local': '2023-08-22T02:44:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T06:42:52+00:00', 'local': '2023-08-22T02:42:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.1,"{'utc': '2023-08-22T06:40:52+00:00', 'local': '2023-08-22T02:40:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T06:38:52+00:00', 'local': '2023-08-22T02:38:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.0,"{'utc': '2023-08-22T06:36:52+00:00', 'local': '2023-08-22T02:36:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.1,"{'utc': '2023-08-22T06:34:52+00:00', 'local': '2023-08-22T02:34:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.1,"{'utc': '2023-08-22T06:32:52+00:00', 'local': '2023-08-22T02:32:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T06:30:52+00:00', 'local': '2023-08-22T02:30:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.4,"{'utc': '2023-08-22T06:28:52+00:00', 'local': '2023-08-22T02:28:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.2,"{'utc': '2023-08-22T06:26:52+00:00', 'local': '2023-08-22T02:26:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.0,"{'utc': '2023-08-22T06:24:52+00:00', 'local': '2023-08-22T02:24:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.6,"{'utc': '2023-08-22T06:22:52+00:00', 'local': '2023-08-22T02:22:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T06:20:52+00:00', 'local': '2023-08-22T02:20:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.2,"{'utc': '2023-08-22T06:18:52+00:00', 'local': '2023-08-22T02:18:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.2,"{'utc': '2023-08-22T06:16:52+00:00', 'local': '2023-08-22T02:16:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T06:14:52+00:00', 'local': '2023-08-22T02:14:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T06:12:52+00:00', 'local': '2023-08-22T02:12:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T06:10:52+00:00', 'local': '2023-08-22T02:10:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.3,"{'utc': '2023-08-22T06:06:52+00:00', 'local': '2023-08-22T02:06:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.1,"{'utc': '2023-08-22T06:04:52+00:00', 'local': '2023-08-22T02:04:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.0,"{'utc': '2023-08-22T06:02:52+00:00', 'local': '2023-08-22T02:02:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T06:00:52+00:00', 'local': '2023-08-22T02:00:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.1,"{'utc': '2023-08-22T05:58:52+00:00', 'local': '2023-08-22T01:58:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T05:56:52+00:00', 'local': '2023-08-22T01:56:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.4,"{'utc': '2023-08-22T05:54:52+00:00', 'local': '2023-08-22T01:54:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.9,"{'utc': '2023-08-22T05:52:52+00:00', 'local': '2023-08-22T01:52:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T05:50:52+00:00', 'local': '2023-08-22T01:50:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.9,"{'utc': '2023-08-22T05:48:52+00:00', 'local': '2023-08-22T01:48:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T05:46:52+00:00', 'local': '2023-08-22T01:46:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T05:44:52+00:00', 'local': '2023-08-22T01:44:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.7,"{'utc': '2023-08-22T05:42:52+00:00', 'local': '2023-08-22T01:42:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T05:40:52+00:00', 'local': '2023-08-22T01:40:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.0,"{'utc': '2023-08-22T05:36:52+00:00', 'local': '2023-08-22T01:36:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T05:34:52+00:00', 'local': '2023-08-22T01:34:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.9,"{'utc': '2023-08-22T05:30:52+00:00', 'local': '2023-08-22T01:30:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.4,"{'utc': '2023-08-22T05:28:52+00:00', 'local': '2023-08-22T01:28:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.8,"{'utc': '2023-08-22T05:26:52+00:00', 'local': '2023-08-22T01:26:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.2,"{'utc': '2023-08-22T05:24:52+00:00', 'local': '2023-08-22T01:24:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.5,"{'utc': '2023-08-22T05:22:52+00:00', 'local': '2023-08-22T01:22:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,35.2,"{'utc': '2023-08-22T05:20:52+00:00', 'local': '2023-08-22T01:20:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.6,"{'utc': '2023-08-22T05:18:52+00:00', 'local': '2023-08-22T01:18:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.6,"{'utc': '2023-08-22T05:16:52+00:00', 'local': '2023-08-22T01:16:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.4,"{'utc': '2023-08-22T05:14:52+00:00', 'local': '2023-08-22T01:14:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.3,"{'utc': '2023-08-22T05:12:52+00:00', 'local': '2023-08-22T01:12:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.9,"{'utc': '2023-08-22T05:10:52+00:00', 'local': '2023-08-22T01:10:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.3,"{'utc': '2023-08-22T05:08:52+00:00', 'local': '2023-08-22T01:08:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.9,"{'utc': '2023-08-22T05:06:51+00:00', 'local': '2023-08-22T01:06:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.1,"{'utc': '2023-08-22T05:04:51+00:00', 'local': '2023-08-22T01:04:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,34.0,"{'utc': '2023-08-22T05:02:51+00:00', 'local': '2023-08-22T01:02:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.9,"{'utc': '2023-08-22T05:00:51+00:00', 'local': '2023-08-22T01:00:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.4,"{'utc': '2023-08-22T04:58:52+00:00', 'local': '2023-08-22T00:58:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.0,"{'utc': '2023-08-22T04:56:51+00:00', 'local': '2023-08-22T00:56:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.5,"{'utc': '2023-08-22T04:54:52+00:00', 'local': '2023-08-22T00:54:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.2,"{'utc': '2023-08-22T04:52:51+00:00', 'local': '2023-08-22T00:52:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,32.9,"{'utc': '2023-08-22T04:50:52+00:00', 'local': '2023-08-22T00:50:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.5,"{'utc': '2023-08-22T04:48:51+00:00', 'local': '2023-08-22T00:48:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.5,"{'utc': '2023-08-22T04:46:51+00:00', 'local': '2023-08-22T00:46:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.0,"{'utc': '2023-08-22T04:44:52+00:00', 'local': '2023-08-22T00:44:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.8,"{'utc': '2023-08-22T04:42:51+00:00', 'local': '2023-08-22T00:42:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.8,"{'utc': '2023-08-22T04:40:52+00:00', 'local': '2023-08-22T00:40:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.7,"{'utc': '2023-08-22T04:38:51+00:00', 'local': '2023-08-22T00:38:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.0,"{'utc': '2023-08-22T04:36:51+00:00', 'local': '2023-08-22T00:36:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,33.1,"{'utc': '2023-08-22T04:34:52+00:00', 'local': '2023-08-22T00:34:52-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,32.9,"{'utc': '2023-08-22T04:32:51+00:00', 'local': '2023-08-22T00:32:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
62569,ex,pm25,32.8,"{'utc': '2023-08-22T04:30:51+00:00', 'local': '2023-08-22T00:30:51-04:00'}",µg/m³,"{'latitude': 39.197975, 'longitude': -76.601036}",US,,False,,Community Organization,low-cost sensor
